index,instance,width_bound,heuristic,random_seed,start_heur_widthmode,slim_applied,slim_autobudget_offset,slim_sat_timeout,slim_bag_traversal,tw,msss,score,log_likelihood,reasoning_time
969,hailfinder-5000,50000,kmax,3,tw,True,3.0,2.0,max-rand,5,1188,-252437.552,-49.411393180299854,0.02705678462982178
970,hailfinder-5000,5000,kmax,3,tw,True,7.0,120.0,max-rand,4,1452,-252379.061,-49.411570956920954,0.04877299547195434
971,hailfinder-5000,50000,kmax,3,tw,True,7.0,2.0,max-rand,5,1188,-252437.552,-49.411393180299854,0.02906002998352051
972,hailfinder-5000,5000,kmax,3,tw,True,3.0,10.0,max-rand,5,1452,-252379.061,-49.41157094213565,0.04317760467529297
973,hailfinder-5000,500000,kmax,3,tw,True,7.0,120.0,max-rand,5,1188,-252437.552,-49.411393180299854,0.027496323585510254
974,hailfinder-5000,5000,kmax,3,tw,True,3.0,2.0,max-rand,4,528,-252392.446,-49.41221119570279,0.0278706955909729
975,hailfinder-5000,500,kmax,3,tw,True,3.0,10.0,max-rand,4,198,-252369.253,-49.41164284134983,0.02535923957824707
976,hailfinder-5000,500,kmax,3,tw,True,3.0,120.0,max-rand,4,324,-252358.462,-49.4117371169882,0.02763770580291748
977,hailfinder-5000,5000,kmax,3,tw,True,3.0,120.0,max-rand,4,1452,-252379.061,-49.411570956920954,0.03181269645690918
978,hailfinder-5000,5000,kmax,2,tw,True,7.0,120.0,max-rand,4,1024,-254558.863,-49.91911439496155,0.02723186254501343
979,hailfinder-5000,500,kmax,2,tw,True,7.0,120.0,max-rand,4,396,-252488.757,-49.41268428030384,0.03082266092300415
980,hailfinder-5000,50,kmax,2,tw,True,3.0,10.0,max-rand,5,3564,-258795.052,-50.83876847694545,0.026142125129699708
981,hailfinder-5000,500,kmax,2,tw,True,7.0,2.0,max-rand,4,324,-256274.38,-50.136297511012366,0.025128233432769775
982,hailfinder-5000,500,kmax,2,tw,True,3.0,2.0,max-rand,4,432,-252368.27,-49.41148177033382,0.02641345262527466
983,hailfinder-5000,50,kmax,2,tw,True,3.0,120.0,max-rand,5,3564,-258795.052,-50.83876847694545,0.02809626340866089
984,hailfinder-5000,500,kmax,2,tw,True,3.0,120.0,max-rand,4,432,-252358.105,-49.41159362975881,0.024944608211517335
985,hailfinder-5000,500,kmax,2,tw,True,3.0,10.0,max-rand,4,432,-252358.105,-49.41159362975881,0.0265827751159668
986,hailfinder-5000,5000,kmax,2,tw,True,7.0,2.0,max-rand,4,1024,-257491.735,-50.43268937846784,0.028605482578277587
987,hailfinder-5000,500,kmax,2,tw,True,7.0,10.0,max-rand,4,432,-254209.549,-49.75615458801489,0.02568347692489624
988,hailfinder-5000,50,kmax,2,tw,True,7.0,120.0,max-rand,6,7128,-253164.445,-49.67491342900918,0.031583738327026364
989,hailfinder-5000,50,kmax,2,tw,True,3.0,2.0,max-rand,5,3564,-258795.052,-50.83876847694545,0.03185649394989014
990,hailfinder-5000,50,kmax,2,tw,True,7.0,10.0,max-rand,6,7128,-253164.445,-49.67491342900918,0.03628328323364258
991,hailfinder-5000,50,kmax,2,tw,True,7.0,2.0,max-rand,6,7128,-253164.445,-49.67491342900918,0.03368747472763062
992,hailfinder-5000,50000,kmax,2,tw,True,7.0,120.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.038875856399536134
993,hailfinder-5000,5000,kmax,2,tw,True,3.0,120.0,max-rand,4,1024,-254558.863,-49.91911439496155,0.02663455009460449
994,hailfinder-5000,5000,kmax,2,tw,True,3.0,10.0,max-rand,4,660,-252895.3,-49.40698606861272,0.031781787872314456
995,hailfinder-5000,5000,kmax,2,tw,True,3.0,2.0,max-rand,4,432,-259980.947,-50.959310656251674,0.025030624866485596
996,hailfinder-5000,5000,kmax,2,tw,True,7.0,10.0,max-rand,4,660,-252895.3,-49.40698606861272,0.03186027765274048
997,hailfinder-5000,50000,kmax,2,tw,True,7.0,2.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.04069152593612671
998,hailfinder-5000,500000,kmax,2,tw,True,7.0,2.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.034816792011260984
999,hailfinder-5000,50000,kmax,2,tw,True,3.0,10.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.03803895473480225
1000,hailfinder-5000,500000,kmax,2,tw,True,7.0,120.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.03758867502212524
1001,hailfinder-5000,50000,kmax,2,tw,True,7.0,10.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.037954826354980466
1002,hailfinder-5000,500000,kmax,2,tw,True,3.0,2.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.03919031620025635
1003,hailfinder-5000,500000,kmax,2,tw,True,7.0,10.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.04345783948898316
1004,hailfinder-5000,50000,kmax,2,tw,True,3.0,120.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.03836065769195557
1005,hailfinder-5000,50000,kmax,2,tw,True,3.0,2.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.03052685022354126
1006,hailfinder-5000,50,kg,5,tw,True,3.0,2.0,max-rand,10,1368576,-272026.561,-53.53222836682209,0.38019887924194334
1007,hailfinder-5000,5000,kg,5,tw,True,7.0,10.0,max-rand,4,1024,-254845.958,-49.90872392043965,0.022522943019866945
1008,hailfinder-5000,500,kg,5,tw,True,7.0,10.0,max-rand,4,384,-252666.008,-49.48486023576816,0.02245070695877075
1009,hailfinder-5000,500,kg,5,tw,True,3.0,2.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.3268189239501953
1010,hailfinder-5000,5000,kg,5,tw,True,7.0,120.0,max-rand,4,972,-252376.848,-49.43149344727416,0.0280793833732605
1011,hailfinder-5000,50,kg,5,tw,True,3.0,120.0,max-rand,10,1368576,-272026.561,-53.53230033151754,0.3776049780845642
1012,hailfinder-5000,50,kg,5,tw,True,7.0,10.0,max-rand,10,1368576,-271820.141,-53.48405246907003,0.4017637038230896
1013,hailfinder-5000,5000,kg,5,tw,True,3.0,2.0,max-rand,4,330,-256686.812,-50.229398526010094,0.026146349906921388
1014,hailfinder-5000,500000,kmax,2,tw,True,3.0,10.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.03787572383880615
1015,hailfinder-5000,500,kg,5,tw,True,3.0,10.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.33385210275650024
1016,hailfinder-5000,50,kg,5,tw,True,7.0,120.0,max-rand,10,1368576,-271820.141,-53.48405246907003,0.31938154697418214
1017,hailfinder-5000,500000,kmax,2,tw,True,3.0,120.0,max-rand,6,7128,-252358.105,-49.41159362975881,0.0404732346534729
1018,hailfinder-5000,50,kg,5,tw,True,3.0,10.0,max-rand,10,1368576,-272026.561,-53.53222836682209,0.29788015842437743
1019,hailfinder-5000,500,kg,5,tw,True,3.0,120.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.33949501752853395
1020,hailfinder-5000,50,kg,5,tw,True,7.0,2.0,max-rand,10,1368576,-271820.141,-53.48405246907003,0.27745991945266724
1021,hailfinder-5000,500,kg,5,tw,True,7.0,120.0,max-rand,3,144,-253096.515,-49.54868090633628,0.023945832252502443
1022,hailfinder-5000,500,kg,5,tw,True,7.0,2.0,max-rand,5,486,-252366.184,-49.41157677075548,0.03343884944915772
1023,hailfinder-5000,5000,kg,5,tw,True,7.0,2.0,max-rand,4,324,-257017.533,-50.38624764424519,0.0239236855506897
1024,hailfinder-5000,50000,kg,5,tw,True,3.0,120.0,max-rand,7,8748,-252995.68,-49.557262377662255,0.04321845293045043
1025,hailfinder-5000,50000,kg,5,tw,True,3.0,10.0,max-rand,7,8748,-252995.68,-49.557262377662255,0.04300735473632813
1026,hailfinder-5000,500000,kg,5,tw,True,7.0,2.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.40559991836547854
1027,hailfinder-5000,50000,kg,5,tw,True,7.0,2.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.3536227011680603
1028,hailfinder-5000,50000,kg,5,tw,True,7.0,120.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.27383382558822633
1029,hailfinder-5000,500000,kg,5,tw,True,7.0,120.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.35688951492309573
1030,hailfinder-5000,5000,kg,5,tw,True,3.0,120.0,max-rand,4,972,-252376.848,-49.43149344727416,0.026675381660461427
1031,hailfinder-5000,50000,kg,5,tw,True,7.0,10.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.24511199474334716
1032,hailfinder-5000,50000,kg,5,tw,True,3.0,2.0,max-rand,7,8748,-255401.549,-50.064187141660895,0.04125262975692749
1033,hailfinder-5000,5000,kg,5,tw,True,3.0,10.0,max-rand,4,1024,-254845.958,-49.90872392043965,0.0241241455078125
1034,hailfinder-5000,500000,kg,5,tw,True,3.0,120.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.35958515167236327
1035,hailfinder-5000,500000,kg,5,tw,True,3.0,2.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.3636145401000976
1036,hailfinder-5000,500,kg,4,tw,True,7.0,120.0,max-rand,4,396,-254476.025,-49.89616898469264,0.02285008430480957
1037,hailfinder-5000,500000,kg,5,tw,True,7.0,10.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.30366021394729614
1038,hailfinder-5000,500000,kg,5,tw,True,3.0,10.0,max-rand,10,1368576,-252358.106,-49.41166733757574,0.2704693484306335
1039,hailfinder-5000,500,kg,4,tw,True,7.0,2.0,max-rand,4,432,-256896.498,-50.30950202223959,0.028608784675598145
1040,hailfinder-5000,500,kg,4,tw,True,3.0,10.0,max-rand,3,162,-253108.098,-49.57527062973019,0.02786088228225708
1041,hailfinder-5000,5000,kg,4,tw,True,7.0,10.0,max-rand,5,1024,-257575.344,-50.38141664868481,0.027426178455352786
1042,hailfinder-5000,5000,kg,4,tw,True,7.0,2.0,max-rand,6,2916,-255376.493,-50.08176575555475,0.031159372329711915
1043,hailfinder-5000,5000,kg,4,tw,True,3.0,10.0,max-rand,5,1024,-257575.344,-50.38141664868481,0.029666433334350584
1044,hailfinder-5000,5000,kg,4,tw,True,3.0,120.0,max-rand,4,1024,-254783.266,-49.84118781612668,0.029819250106811523
1045,hailfinder-5000,50000,kg,4,tw,True,7.0,2.0,max-rand,6,12474,-252745.095,-49.43931651869153,0.10196614742279052
1046,hailfinder-5000,5000,kg,4,tw,True,3.0,2.0,max-rand,5,2178,-254629.336,-49.823499600830615,0.04296595096588135
1047,hailfinder-5000,500,kg,4,tw,True,7.0,10.0,max-rand,4,324,-256221.905,-50.2137146429833,0.02501044988632202
1048,hailfinder-5000,5000,kg,4,tw,True,7.0,120.0,max-rand,4,1024,-254783.266,-49.84118781612668,0.02412144660949707
1049,hailfinder-5000,500,kg,4,tw,True,3.0,2.0,max-rand,3,162,-253108.098,-49.57527062973019,0.027082974910736083
1050,hailfinder-5000,500,kg,4,tw,True,3.0,120.0,max-rand,4,243,-253128.615,-49.571914121857006,0.026923067569732662
1051,hailfinder-5000,50000,kg,4,tw,True,7.0,10.0,max-rand,6,12474,-252745.095,-49.43931651869153,0.10526087045669556
1052,hailfinder-5000,500000,kg,4,tw,True,7.0,10.0,max-rand,6,12474,-252745.095,-49.43931651869153,0.08139276504516602
1053,hailfinder-5000,50000,kg,4,tw,True,3.0,120.0,max-rand,5,729,-252491.162,-49.42047633078992,0.026021978855133056
1054,hailfinder-5000,50000,kg,4,tw,True,3.0,10.0,max-rand,6,4158,-252728.608,-49.45873237308179,0.05971040248870849
1055,hailfinder-5000,500000,kg,4,tw,True,3.0,120.0,max-rand,6,12474,-252745.095,-49.43931651869153,0.09336012840270996
1056,hailfinder-5000,500000,kg,4,tw,True,3.0,2.0,max-rand,6,12474,-252745.095,-49.43931651869153,0.0849951958656311
1057,hailfinder-5000,50000,kg,4,tw,True,3.0,2.0,max-rand,5,4158,-252730.704,-49.45915271168288,0.05183660507202149
1058,hailfinder-5000,500000,kg,4,tw,True,3.0,10.0,max-rand,6,12474,-252745.095,-49.43931651869153,0.09135873794555664
1059,hailfinder-5000,500000,kg,4,tw,True,7.0,2.0,max-rand,6,12474,-252745.095,-49.43931651869153,0.1082891035079956
1060,hailfinder-5000,50000,kg,4,tw,True,7.0,120.0,max-rand,6,12474,-252745.095,-49.43931651869153,0.08620437860488891
1061,hailfinder-5000,500000,kg,4,tw,True,7.0,120.0,max-rand,6,12474,-252745.095,-49.43931651869153,0.05445795774459839
1062,hailfinder-5000,50,kg,3,cw,True,7.0,2.0,max-rand,2,50,-274208.698,-54.12858155124068,0.021375160217285156
1063,hailfinder-5000,50,kg,3,cw,True,7.0,120.0,max-rand,2,50,-274492.994,-54.193844661126825,0.019777655601501465
1064,hailfinder-5000,500,kg,3,cw,True,3.0,120.0,max-rand,3,256,-253020.101,-49.51949076338089,0.026683342456817628
1065,hailfinder-5000,5000,kg,3,cw,True,7.0,10.0,max-rand,6,2916,-252598.15,-49.461894543704496,0.033036673069000246
1066,hailfinder-5000,50,kg,3,cw,True,3.0,2.0,max-rand,2,50,-273033.473,-53.87634791613757,0.022767934799194336
1067,hailfinder-5000,5000,kg,3,cw,True,7.0,2.0,max-rand,6,3888,-252965.171,-49.52195940167544,0.04002342700958252
1068,hailfinder-5000,500,kg,3,cw,True,7.0,10.0,max-rand,4,256,-253107.645,-49.47097528584059,0.034783310890197754
1069,hailfinder-5000,50,kg,3,cw,True,3.0,120.0,max-rand,2,50,-273561.819,-54.001559765398326,0.021999905109405516
1070,hailfinder-5000,500,kg,3,cw,True,3.0,10.0,max-rand,3,256,-253020.101,-49.51949076338089,0.025375399589538578
1071,hailfinder-5000,500,kg,3,cw,True,7.0,2.0,max-rand,3,256,-253107.858,-49.471018000241195,0.028726680278778075
1072,hailfinder-5000,50,kg,3,cw,True,7.0,10.0,max-rand,2,50,-273409.443,-53.93370243029359,0.02280623197555542
1073,hailfinder-5000,5000,kg,3,cw,True,7.0,120.0,max-rand,6,2916,-252797.886,-49.53283928287464,0.025341925621032716
1074,hailfinder-5000,500,kg,3,cw,True,7.0,120.0,max-rand,4,256,-253107.645,-49.47097528584059,0.025855395793914795
1075,hailfinder-5000,50,kg,3,cw,True,3.0,10.0,max-rand,2,50,-273281.222,-53.9297562239959,0.02097483396530151
1076,hailfinder-5000,5000,kg,3,cw,True,3.0,2.0,max-rand,3,616,-252742.911,-49.483963836446634,0.02431936264038086
1077,hailfinder-5000,500,kg,3,cw,True,3.0,2.0,max-rand,3,256,-252960.925,-49.49939168458299,0.026144347190856933
1078,hailfinder-5000,50000,kg,3,cw,True,7.0,2.0,max-rand,7,27648,-253243.54,-49.54936888098161,0.02400141716003418
1079,hailfinder-5000,5000,kg,3,cw,True,3.0,10.0,max-rand,6,2916,-252598.15,-49.461894543704496,0.02702147245407105
1080,hailfinder-5000,50000,kg,3,cw,True,3.0,120.0,max-rand,7,32076,-252793.485,-49.44191249318167,0.02923983573913574
1081,hailfinder-5000,50000,kg,3,cw,True,7.0,120.0,max-rand,7,27648,-253243.54,-49.54936888098161,0.02971965789794922
1082,hailfinder-5000,50000,kg,3,cw,True,7.0,10.0,max-rand,7,27648,-253243.54,-49.54936888098161,0.028535454273223876
1083,hailfinder-5000,5000,kg,3,cw,True,3.0,120.0,max-rand,6,2916,-252797.886,-49.53283928287464,0.02647454023361206
1084,hailfinder-5000,50000,kg,3,cw,True,3.0,2.0,max-rand,7,32076,-252795.281,-49.44271846344916,0.02873946189880371
1085,hailfinder-5000,50,kg,2,cw,True,7.0,2.0,max-rand,2,50,-273416.227,-53.94010677772954,0.023115196228027345
1086,hailfinder-5000,500,kg,2,cw,True,7.0,2.0,max-rand,4,324,-252819.798,-49.49605850740278,0.025630319118499757
1087,hailfinder-5000,500000,kg,3,cw,True,3.0,10.0,max-rand,9,384912,-252849.781,-49.49954932105389,0.02942598104476929
1088,hailfinder-5000,500000,kg,3,cw,True,3.0,2.0,max-rand,9,384912,-252849.781,-49.49954932105389,0.03129769325256348
1089,hailfinder-5000,500,kg,2,cw,True,7.0,120.0,max-rand,3,363,-252728.607,-49.48843962174675,0.024844114780426023
1090,hailfinder-5000,50,kg,2,cw,True,3.0,10.0,max-rand,2,50,-275871.306,-54.47577434028959,0.02145716667175293
1091,hailfinder-5000,50,kg,2,cw,True,3.0,120.0,max-rand,2,48,-278218.688,-54.989559595301024,0.022359485626220706
1092,hailfinder-5000,50,kg,2,cw,True,3.0,2.0,max-rand,2,50,-276337.871,-54.583063532474625,0.02154040813446045
1093,hailfinder-5000,50000,kg,3,cw,True,3.0,10.0,max-rand,7,32076,-252793.485,-49.44191249318167,0.028044748306274413
1094,hailfinder-5000,500000,kg,3,cw,True,7.0,120.0,max-rand,9,384912,-252849.781,-49.49954932105389,0.03938156127929687
1095,hailfinder-5000,50,kg,2,cw,True,7.0,10.0,max-rand,2,50,-273622.217,-54.00025495354276,0.022233073711395265
1096,hailfinder-5000,500000,kg,3,cw,True,7.0,10.0,max-rand,9,384912,-252849.781,-49.49954932105389,0.03472801446914673
1097,hailfinder-5000,500,kg,2,cw,True,3.0,2.0,max-rand,4,486,-252675.841,-49.43994805566232,0.0277073335647583
1098,hailfinder-5000,500000,kg,3,cw,True,7.0,2.0,max-rand,9,384912,-252849.781,-49.49954932105389,0.037558200359344485
1099,hailfinder-5000,500,kg,2,cw,True,7.0,10.0,max-rand,4,256,-252630.31,-49.45725760380093,0.026497979164123536
1100,hailfinder-5000,500,kg,2,cw,True,3.0,120.0,max-rand,4,432,-252608.315,-49.46170897646253,0.024142544269561767
1101,hailfinder-5000,50,kg,2,cw,True,7.0,120.0,max-rand,2,50,-275798.058,-54.47319081634775,0.02341060161590576
1102,hailfinder-5000,500000,kg,3,cw,True,3.0,120.0,max-rand,9,384912,-252849.781,-49.49954932105389,0.024137396812438965
1103,hailfinder-5000,5000,kg,2,cw,True,7.0,2.0,max-rand,4,4620,-252953.621,-49.53057114402661,0.02570922374725342
1104,hailfinder-5000,5000,kg,2,cw,True,3.0,2.0,max-rand,4,4620,-252953.621,-49.53057114402661,0.02663015365600586
1105,hailfinder-5000,50000,kg,2,cw,True,3.0,120.0,max-rand,8,26244,-252634.991,-49.45999723768054,0.03515556573867798
1106,hailfinder-5000,50000,kg,2,cw,True,7.0,120.0,max-rand,7,42768,-253258.912,-49.52687039039112,0.0284035062789917
1107,hailfinder-5000,50000,kg,2,cw,True,7.0,2.0,max-rand,7,42768,-253258.912,-49.52687039039112,0.026492090225219728
1108,hailfinder-5000,5000,kg,2,cw,True,3.0,10.0,max-rand,5,4620,-252903.201,-49.52946217906982,0.02533977508544922
1109,hailfinder-5000,50000,kg,2,cw,True,3.0,2.0,max-rand,8,34992,-252886.722,-49.494929893937616,0.032006685733795164
1110,hailfinder-5000,50000,kg,2,cw,True,7.0,10.0,max-rand,7,42768,-253258.912,-49.52687039039112,0.0283301305770874
1111,hailfinder-5000,5000,kg,2,cw,True,3.0,120.0,max-rand,4,4620,-252902.953,-49.528910973926024,0.02481285572052002
1112,hailfinder-5000,5000,kg,2,cw,True,7.0,10.0,max-rand,5,4620,-252903.201,-49.52946217906982,0.028103466033935542
1113,hailfinder-5000,5000,kg,2,cw,True,7.0,120.0,max-rand,4,4620,-252902.953,-49.528910973926024,0.0261339807510376
1114,hailfinder-5000,500,kg,2,cw,True,3.0,10.0,max-rand,4,324,-252894.551,-49.50583177038909,0.025001351833343507
1115,hailfinder-5000,500000,kg,2,cw,True,7.0,120.0,max-rand,10,314928,-253122.911,-49.49104427218757,0.02632712841033935
1116,hailfinder-5000,500000,kg,2,cw,True,3.0,2.0,max-rand,10,314928,-253122.911,-49.49104427218757,0.021407103538513186
1117,hailfinder-5000,500000,kg,2,cw,True,7.0,10.0,max-rand,10,314928,-253122.911,-49.49104427218757,0.026441576480865477
1118,hailfinder-5000,50000,kg,2,cw,True,3.0,10.0,max-rand,8,46656,-252633.143,-49.43404188847446,0.03402894973754883
1119,hailfinder-5000,500000,kg,2,cw,True,3.0,120.0,max-rand,10,314928,-253122.911,-49.49104427218757,0.026958770751953125
1120,hailfinder-5000,500000,kg,2,cw,True,7.0,2.0,max-rand,10,314928,-253122.911,-49.49104427218757,0.027703874111175537
1121,hailfinder-5000,500000,kg,2,cw,True,3.0,10.0,max-rand,10,314928,-253122.911,-49.49104427218757,0.02282553195953369
1122,hailfinder-5000,50,kg,1,cw,True,7.0,10.0,max-rand,2,48,-274171.153,-54.114969182210146,0.02280549526214599
1123,hailfinder-5000,50,kg,1,cw,True,3.0,120.0,max-rand,2,50,-275279.768,-54.38815999524304,0.02163987398147583
1124,hailfinder-5000,500,kg,1,cw,True,7.0,2.0,max-rand,4,324,-252916.188,-49.50791533637888,0.02581624746322632
1125,hailfinder-5000,500,kg,1,cw,True,3.0,10.0,max-rand,4,324,-252610.423,-49.465736465943934,0.02548688888549805
1126,hailfinder-5000,50,kg,1,cw,True,3.0,2.0,max-rand,2,50,-273622.626,-54.013236878801926,0.031379623413085936
1127,hailfinder-5000,500,kg,1,cw,True,3.0,120.0,max-rand,4,363,-252884.986,-49.5529576251994,0.0379265809059143
1128,hailfinder-5000,500,kg,1,cw,True,7.0,10.0,max-rand,4,243,-253074.923,-49.576333472111465,0.025606887340545656
1129,hailfinder-5000,5000,kg,1,cw,True,7.0,120.0,max-rand,4,4752,-253074.329,-49.58608488835264,0.024219419956207276
1130,hailfinder-5000,50,kg,1,cw,True,3.0,10.0,max-rand,2,50,-273965.432,-54.0932226396934,0.021645002365112305
1131,hailfinder-5000,5000,kg,1,cw,True,7.0,10.0,max-rand,6,2916,-253081.899,-49.585897682353725,0.034982564449310305
1132,hailfinder-5000,5000,kg,1,cw,True,7.0,2.0,max-rand,5,1728,-253006.348,-49.540983404843175,0.030153472423553467
1133,hailfinder-5000,50,kg,1,cw,True,7.0,120.0,max-rand,2,48,-273977.546,-54.10796060686851,0.02181927680969238
1134,hailfinder-5000,500,kg,1,cw,True,7.0,120.0,max-rand,4,243,-252889.061,-49.551617426230045,0.025591151714324953
1135,hailfinder-5000,500,kg,1,cw,True,3.0,2.0,max-rand,4,324,-252610.423,-49.465736465943934,0.025528881549835205
1136,hailfinder-5000,50,kg,1,cw,True,7.0,2.0,max-rand,2,50,-273897.644,-54.05657463244239,0.018188300132751464
1137,hailfinder-5000,5000,kg,1,cw,True,3.0,10.0,max-rand,6,2916,-253081.899,-49.585897682353725,0.02841754913330078
1138,hailfinder-5000,5000,kg,1,cw,True,3.0,120.0,max-rand,4,4752,-253074.329,-49.58608488835264,0.024980263710021974
1139,hailfinder-5000,50000,kg,1,cw,True,7.0,10.0,max-rand,7,32076,-253250.965,-49.48322850176048,0.028117058277130128
1140,hailfinder-5000,5000,kg,1,cw,True,3.0,2.0,max-rand,5,1728,-253006.348,-49.540983404843175,0.028927710056304932
1141,hailfinder-5000,50000,kg,1,cw,True,3.0,2.0,max-rand,6,45056,-252849.218,-49.43495988858906,0.0304832124710083
1142,hailfinder-5000,50000,kg,1,cw,True,7.0,120.0,max-rand,7,32076,-253250.965,-49.48322850176048,0.03403970003128052
1143,hailfinder-5000,50000,kg,1,cw,True,7.0,2.0,max-rand,7,32076,-253250.965,-49.48322850176048,0.028361399173736573
1144,hailfinder-5000,50000,kg,1,cw,True,3.0,10.0,max-rand,6,45056,-252955.117,-49.446806407905086,0.03278518915176391
1145,hailfinder-5000,500000,kg,1,cw,True,7.0,2.0,max-rand,10,419904,-253170.005,-49.49568818195119,0.029059650897979735
1146,hailfinder-5000,50000,kg,1,cw,True,3.0,120.0,max-rand,6,45056,-252955.117,-49.446806407905086,0.022637038230895995
1147,hailfinder-5000,500000,kg,1,cw,True,7.0,10.0,max-rand,10,419904,-253170.005,-49.49568818195119,0.023690104484558105
