index,instance,numcons,conseed,blipseed,score,ts
0,diabetes,25,3,3,-2511797.4799,0.4
1,diabetes,25,3,3,-2504927.3727,0.8
2,diabetes,25,3,3,-2476256.9869,5.1
3,diabetes,25,3,3,-2471956.6186,501.3
4,barley,5,3,1,-319767.8071,0.2
5,barley,5,3,1,-319719.5123,1.4
6,barley,5,3,1,-318488.1708,2.2
7,barley,5,3,1,-318073.6099,2.5
8,barley,5,3,1,-316821.177,3.3
9,barley,5,3,1,-316367.1769,3.6
10,barley,5,3,1,-316361.4498,745.3
11,barley,5,3,1,-315631.1426,835.8
12,munin,25,1,3,-1110320.5005,1.3
13,child,5,2,1,-67621.329,0.1
14,child,5,2,1,-67504.1375,0.2
15,child,5,2,1,-66643.9041,0.2
16,child,5,2,1,-63578.4504,0.4
17,child,5,2,1,-63576.2567,0.6
18,child,5,2,1,-63439.8377,0.8
19,child,5,2,1,-63270.6318,1.1
20,child,5,2,1,-63135.1378,1.1
21,child,5,2,1,-63121.1774,1.1
22,child,5,2,1,-63048.1962,1.3
23,child,5,2,1,-63034.2358,7.7
24,child,5,2,1,-62885.333,20.5
25,child,5,2,1,-62841.5557,26.9
26,child,5,2,1,-62827.5953,52.2
27,child,5,2,1,-62784.431,801.2
28,alarm,10,2,2,-76376.2588,0.2
29,alarm,10,2,2,-75303.245,0.2
30,alarm,10,2,2,-73832.7599,0.2
31,alarm,10,2,2,-73129.5475,0.3
32,alarm,10,2,2,-72918.0901,0.3
33,alarm,10,2,2,-72406.1015,0.3
34,alarm,10,2,2,-70595.9475,0.4
35,alarm,10,2,2,-69590.2386,0.4
36,alarm,10,2,2,-69491.1274,0.9
37,alarm,10,2,2,-68562.2455,1.6
38,alarm,10,2,2,-68063.6024,108.6
39,alarm,10,2,2,-67597.5901,166.2
40,alarm,10,2,2,-67505.2696,230.6
41,alarm,10,2,2,-67504.7532,2291.6
42,alarm,10,2,2,-67362.7093,3314.6
43,hepar2,25,1,2,-169060.4608,0.2
44,hepar2,25,1,2,-168348.8222,0.5
45,hepar2,25,1,2,-168299.8863,0.9
46,hepar2,25,1,2,-168299.5062,2.4
47,hepar2,25,1,2,-168218.2554,3.2
48,hepar2,25,1,2,-168200.416,7.5
49,hepar2,25,1,2,-167916.866,7.9
50,hepar2,25,1,2,-167872.9829,963.1
51,hepar2,25,1,2,-167872.7673,2249.4
52,diabetes,25,1,2,-2506421.5247,0.3
53,diabetes,25,1,2,-2500525.1442,0.7
54,diabetes,25,1,2,-2468246.8372,0.9
55,diabetes,25,1,2,-2443886.2871,203.5
56,diabetes,25,1,2,-2427838.6209,393.9
57,water,5,1,2,-71889.0472,0.1
58,water,5,1,2,-71322.6023,0.1
59,water,5,1,2,-70993.0656,0.1
60,water,5,1,2,-70953.6157,0.3
61,water,5,1,2,-70935.7355,0.5
62,water,5,1,2,-70261.5253,0.9
63,water,5,1,2,-69930.0037,2.3
64,water,5,1,2,-69834.6989,2.7
65,water,5,1,2,-69784.8727,5.7
66,water,5,1,2,-69773.9268,6.5
67,water,5,1,2,-69765.1786,13.6
68,water,5,1,2,-69763.4237,34.9
69,water,5,1,2,-69757.8745,43.1
70,water,5,1,2,-69748.6835,60.0
71,water,5,1,2,-69746.9286,328.8
72,alarm,5,1,3,-66764.9338,0.1
73,alarm,5,1,3,-62465.2909,0.2
74,alarm,5,1,3,-61667.7495,0.2
75,alarm,5,1,3,-60561.73,0.9
76,alarm,5,1,3,-59755.0681,1.3
77,alarm,5,1,3,-59244.6216,1.9
78,alarm,5,1,3,-59208.3444,2.3
79,alarm,5,1,3,-59205.3861,3.4
80,alarm,5,1,3,-57613.9852,3.9
81,diabetes,50,3,3,-2678686.7293,0.7
82,diabetes,50,3,3,-2671816.0373,2.9
83,diabetes,50,3,3,-2665858.5657,4.9
84,diabetes,50,3,3,-2663317.1786,1270.8
85,win95pts,10,1,1,-64896.9531,0.2
86,win95pts,10,1,1,-60047.6312,0.3
87,win95pts,10,1,1,-56462.9147,0.9
88,win95pts,10,1,1,-55919.5668,126.6
89,win95pts,10,1,1,-55658.7619,195.1
90,win95pts,10,1,1,-55317.0695,219.7
91,win95pts,10,1,1,-54692.9289,449.8
92,win95pts,10,1,1,-54358.5166,703.0
93,hepar2,10,2,1,-169680.9929,0.2
94,hepar2,10,2,1,-168859.6568,0.2
95,hepar2,10,2,1,-168247.9343,0.3
96,hepar2,10,2,1,-167938.8468,0.5
97,hepar2,10,2,1,-167455.3247,0.6
98,hepar2,10,2,1,-167046.3335,0.8
99,hepar2,10,2,1,-166584.6697,2.0
100,hepar2,10,2,1,-166531.722,2.5
101,hepar2,10,2,1,-165864.8455,22.0
102,hepar2,10,2,1,-165537.748,118.4
103,asia,10,2,1,-13005.2313,0.1
104,asia,10,2,1,-12940.3779,0.1
105,asia,10,2,1,-11618.2029,0.1
106,asia,10,2,1,-11548.2506,0.1
107,diabetes,25,1,3,-2435754.9291,0.5
108,child,10,3,3,-70522.5077,0.2
109,child,10,3,3,-68309.4149,1.1
110,child,10,3,3,-68176.9246,1.2
111,insurance,5,2,3,-83010.8683,0.2
112,insurance,5,2,3,-78935.6401,0.2
113,insurance,5,2,3,-78895.203,0.2
114,insurance,5,2,3,-78868.7032,0.2
115,insurance,5,2,3,-77761.2009,0.3
116,insurance,5,2,3,-77747.2097,0.6
117,insurance,5,2,3,-77399.2932,0.6
118,insurance,5,2,3,-76718.4651,2.8
119,insurance,5,2,3,-76618.7719,3.9
120,insurance,5,2,3,-76612.0913,22.2
121,insurance,5,2,3,-76390.1141,24.2
122,insurance,5,2,3,-76099.5603,139.0
123,insurance,5,2,3,-76084.8577,1998.4
124,win95pts,10,2,1,-61720.8511,0.2
125,win95pts,10,2,1,-60364.4612,0.6
126,win95pts,10,2,1,-60023.0319,11.2
127,win95pts,10,2,1,-59618.2284,60.2
128,win95pts,10,2,1,-59350.3064,66.8
129,win95pts,10,2,1,-58594.2822,69.6
130,win95pts,10,2,1,-58514.7193,182.7
131,win95pts,10,2,1,-58340.6323,297.5
132,win95pts,10,2,1,-58153.2759,1500.7
133,munin1,50,1,2,-387883.9426,0.4
134,munin1,50,1,2,-382473.1289,0.6
135,munin1,50,1,2,-381605.1436,0.9
136,munin1,50,1,2,-380483.266,4.6
137,munin1,50,1,2,-378009.9821,8.5
138,munin1,50,1,2,-373040.5177,41.6
139,munin1,50,1,2,-371796.3529,1983.9
140,diabetes,25,2,3,-2529897.8804,0.8
141,diabetes,25,2,3,-2515979.4506,1.4
142,diabetes,25,2,3,-2484051.7266,1.5
143,diabetes,25,2,3,-2477834.7034,20.8
144,water,10,3,3,-72560.9287,0.1
145,water,10,3,3,-72530.0494,0.1
146,water,10,3,3,-72525.6892,0.2
147,water,10,3,3,-72513.1939,0.2
148,water,10,3,3,-72499.9187,0.2
149,water,10,3,3,-72062.3083,0.4
150,water,10,3,3,-71719.8972,0.4
151,water,10,3,3,-71694.1266,0.5
152,water,10,3,3,-71692.3718,0.6
153,water,10,3,3,-71692.3717,6.1
154,earthquake,10,3,1,-2478.6105,0.1
155,hepar2,10,2,3,-169206.4577,0.3
156,hepar2,10,2,3,-168589.2065,0.3
157,hepar2,10,2,3,-168382.7418,1.0
158,hepar2,10,2,3,-166215.7704,1.3
159,hepar2,10,2,3,-165919.3199,1.4
160,hepar2,10,2,3,-165655.8283,4.0
161,hepar2,10,2,3,-165224.719,620.2
162,munin2,75,1,2,-968582.7171,1.4
163,pigs,25,3,2,-1934036.9964,1.8
164,pigs,25,3,2,-1930470.353,2.6
165,pigs,25,3,2,-1925053.816,4.3
166,pigs,25,3,2,-1922350.29,54.7
167,pigs,25,3,2,-1921878.5424,86.1
168,pigs,25,3,2,-1921620.3316,145.7
169,pigs,25,3,2,-1921390.929,589.2
170,barley,5,3,2,-332540.1636,0.1
171,barley,5,3,2,-328295.3408,0.1
172,barley,5,3,2,-327613.2685,0.1
173,barley,5,3,2,-327554.112,0.2
174,barley,5,3,2,-323815.8004,0.2
175,barley,5,3,2,-319604.9616,0.2
176,barley,5,3,2,-317906.3002,6.3
177,barley,5,3,2,-316364.7527,141.2
178,barley,5,3,2,-314775.2722,658.8
179,barley,5,3,2,-314605.6084,2549.5
180,hepar2,10,1,1,-167766.4814,0.2
181,hepar2,10,1,1,-167532.8806,0.3
182,hepar2,10,1,1,-167353.4547,0.6
183,hepar2,10,1,1,-166894.501,1.3
184,hepar2,10,1,1,-166865.3849,1.7
185,hepar2,10,1,1,-166828.4217,8.7
186,hepar2,10,1,1,-166606.4842,16.7
187,hepar2,10,1,1,-166595.2595,17.7
188,hailfinder,10,2,3,-288647.7777,0.1
189,hailfinder,10,2,3,-282871.5907,0.2
190,hailfinder,10,2,3,-269337.3585,0.2
191,hailfinder,10,2,3,-268826.4906,0.6
192,hailfinder,10,2,3,-268677.8179,35.8
193,hailfinder,10,2,3,-268223.0634,78.2
194,hailfinder,10,2,3,-268038.2173,1278.1
195,mildew,5,3,1,-282451.3668,0.1
196,mildew,5,3,1,-278888.3134,0.1
197,mildew,5,3,1,-277156.2031,0.1
198,mildew,5,3,1,-276500.4283,0.2
199,mildew,5,3,1,-276295.3183,0.2
200,mildew,5,3,1,-276225.1644,0.6
201,mildew,5,3,1,-275926.483,0.9
202,mildew,5,3,1,-275913.124,1.2
203,mildew,5,3,1,-275721.373,2.0
204,mildew,5,3,1,-275550.0124,2.8
205,mildew,5,3,1,-275545.0658,6.3
206,mildew,5,3,1,-275498.4621,6.4
207,mildew,5,3,1,-275485.1031,12.3
208,mildew,5,3,1,-275471.7441,12.8
209,earthquake,5,3,3,-2478.6105,0.1
210,munin4,75,2,3,-1159978.0436,1.7
211,munin4,75,2,3,-1156732.0772,8.2
212,munin4,75,2,3,-1153880.8852,120.9
213,munin4,75,2,3,-1150077.4751,479.3
214,munin4,75,2,3,-1149437.9273,3002.9
215,pigs,50,3,3,-1953060.9107,1.4
216,pigs,50,3,3,-1946445.4452,2.2
217,pigs,50,3,3,-1944371.1271,3.7
218,pigs,50,3,3,-1942811.3675,151.9
219,pigs,50,3,3,-1933313.8249,241.1
220,munin4,50,1,1,-1117223.8368,1.7
221,munin4,50,1,1,-1114372.0575,2.4
222,munin4,50,1,1,-1105359.854,28.0
223,alarm,5,1,1,-65852.3684,0.2
224,alarm,5,1,1,-62473.3882,0.3
225,alarm,5,1,1,-60497.434,0.4
226,alarm,5,1,1,-60141.8162,1.8
227,alarm,5,1,1,-59437.2111,3.4
228,alarm,5,1,1,-58810.9364,4.5
229,alarm,5,1,1,-58605.9593,11.7
230,alarm,5,1,1,-58584.009,49.9
231,alarm,5,1,1,-58498.9127,51.6
232,alarm,5,1,1,-58186.5305,59.6
233,alarm,5,1,1,-57991.9155,91.5
234,alarm,5,1,1,-57968.9241,254.3
235,alarm,5,1,1,-57836.934,345.6
236,munin4,75,3,1,-1144152.8325,2.0
237,munin4,75,3,1,-1142155.8025,2.7
238,munin4,75,3,1,-1139490.8585,40.7
239,munin4,75,3,1,-1138106.074,730.2
240,munin4,75,3,1,-1136380.5012,781.0
241,pigs,75,3,2,-1990719.5662,1.6
242,pigs,75,3,2,-1980538.8094,2.4
243,pigs,75,3,2,-1974019.5476,9.0
244,munin1,25,3,2,-325603.6578,0.3
245,munin1,25,3,2,-323759.5486,0.4
246,munin1,25,3,2,-316131.98,0.9
247,munin1,25,3,2,-313525.8269,6.8
248,munin1,25,3,2,-310462.5773,473.2
249,link,50,2,3,-1707889.0819,1.9
250,link,50,2,3,-1691537.8636,5.5
251,munin2,25,2,3,-953876.0226,3.2
252,asia,10,2,2,-14078.4057,0.1
253,asia,10,2,2,-13005.2313,0.1
254,asia,10,2,2,-11618.2029,0.1
255,asia,10,2,2,-11548.2506,0.2
256,sachs,5,2,1,-36961.3833,0.1
257,sachs,5,2,1,-36952.1882,0.2
258,cancer,5,2,1,-10589.2772,0.1
259,cancer,5,2,1,-10582.7359,0.1
260,survey,10,3,3,-19714.3416,0.1
261,sachs,10,2,1,-36512.3182,0.1
262,sachs,10,2,1,-36512.3026,0.3
263,earthquake,5,1,1,-2478.6105,0.1
264,pathfinder,10,2,2,-177193.0008,0.2
265,pathfinder,10,2,2,-175742.0975,0.3
266,pathfinder,10,2,2,-174720.7998,1.7
267,pathfinder,10,2,2,-174366.2815,2.2
268,pathfinder,10,2,2,-174123.2083,3.1
269,pathfinder,10,2,2,-173752.9282,6.2
270,pathfinder,10,2,2,-172532.2911,10.0
271,pathfinder,10,2,2,-170440.0748,34.8
272,pathfinder,10,2,2,-168547.6166,72.1
273,pathfinder,10,2,2,-168205.8629,290.3
274,pathfinder,10,2,2,-168124.3521,3562.0
275,link,25,1,1,-1682729.4495,1.6
276,barley,10,3,3,-356202.1337,0.2
277,barley,10,3,3,-349248.7041,0.2
278,barley,10,3,3,-349180.6899,0.2
279,barley,10,3,3,-348378.1257,0.3
280,barley,10,3,3,-348320.6057,0.3
281,barley,10,3,3,-345300.6608,0.3
282,barley,10,3,3,-342478.9933,0.4
283,barley,10,3,3,-341539.9213,0.9
284,barley,10,3,3,-340610.3701,0.9
285,barley,10,3,3,-339862.7576,2.5
286,barley,10,3,3,-339791.6966,2.9
287,barley,10,3,3,-337796.1221,3.4
288,barley,10,3,3,-337211.2202,4.0
289,barley,10,3,3,-337186.1368,5.0
290,barley,10,3,3,-337078.8999,8.0
291,barley,10,3,3,-337002.4352,14.8
292,barley,10,3,3,-336574.87,31.1
293,barley,10,3,3,-335793.8023,116.5
294,barley,10,3,3,-335765.1807,1634.8
295,barley,10,3,3,-335751.2541,2152.7
296,barley,10,3,3,-335719.5216,2535.3
297,asia,10,3,3,-12837.5126,0.1
298,hepar2,50,3,1,-174446.2519,0.1
299,hepar2,50,3,1,-173607.7498,0.1
300,hepar2,50,3,1,-173389.777,0.2
301,hepar2,50,3,1,-173336.6452,0.3
302,hepar2,50,3,1,-171317.5102,0.8
303,hepar2,50,3,1,-171189.0412,0.8
304,hepar2,50,3,1,-171151.1548,1.2
305,hepar2,50,3,1,-171083.448,1.3
306,hepar2,50,3,1,-171080.2756,2.5
307,pathfinder,25,3,2,-204147.8723,0.2
308,pathfinder,25,3,2,-201316.179,0.4
309,pathfinder,25,3,2,-199641.2408,1.8
310,pathfinder,25,3,2,-199167.6929,1.9
311,pathfinder,25,3,2,-198961.4863,43.8
312,pathfinder,25,3,2,-198833.7169,62.2
313,pathfinder,25,3,2,-198775.0145,87.0
314,pathfinder,25,3,2,-198511.8785,139.4
315,win95pts,25,3,1,-73690.6384,0.3
316,win95pts,25,3,1,-72883.2526,0.5
317,win95pts,25,3,1,-72389.6452,22.2
318,win95pts,25,3,1,-72296.1036,48.1
319,win95pts,25,3,1,-71377.4248,175.1
320,win95pts,25,3,1,-71031.8257,1159.9
321,win95pts,25,3,1,-70715.3198,2099.7
322,munin4,25,1,1,-1100884.6167,2.0
323,hailfinder,10,1,2,-283132.5661,0.1
324,hailfinder,10,1,2,-283004.664,0.3
325,hailfinder,10,1,2,-282568.4723,0.5
326,hailfinder,10,1,2,-282142.0325,0.5
327,hailfinder,10,1,2,-281805.1838,0.7
328,hailfinder,10,1,2,-281499.2099,0.8
329,hailfinder,10,1,2,-281073.2632,1.0
330,hailfinder,10,1,2,-280876.2549,1.7
331,hailfinder,10,1,2,-279708.2171,1.8
332,hailfinder,10,1,2,-279381.9651,2.0
333,hailfinder,10,1,2,-278134.6508,2.7
334,munin,75,1,3,-1173147.8155,1.1
335,munin4,75,1,2,-1143237.7564,2.3
336,munin4,75,1,2,-1137203.4713,3.2
337,munin4,75,1,2,-1134203.3806,94.4
338,munin4,75,1,2,-1133484.3005,702.4
339,munin2,25,2,1,-953394.5977,2.5
340,munin2,25,2,1,-952632.1003,12.6
341,munin2,25,2,1,-950272.5036,14.1
342,munin2,25,2,1,-950173.5226,105.3
343,alarm,10,2,3,-76365.999,0.3
344,alarm,10,2,3,-69756.7746,0.3
345,alarm,10,2,3,-69523.3881,0.6
346,alarm,10,2,3,-68948.1604,1.9
347,alarm,10,2,3,-68535.9469,54.8
348,alarm,10,2,3,-68235.4624,58.8
349,alarm,10,2,3,-67510.7582,298.5
350,alarm,10,2,3,-67504.7532,985.7
351,alarm,10,2,3,-67369.7912,1179.3
352,diabetes,10,2,1,-2408886.3945,0.4
353,diabetes,10,2,1,-2373100.6448,1.1
354,diabetes,10,2,1,-2343794.3886,3.6
355,munin4,50,3,2,-1128859.9369,2.5
356,munin,75,2,1,-1166386.8615,1.2
357,munin,75,2,1,-1162506.8181,2061.8
358,win95pts,50,2,2,-81307.8569,0.3
359,win95pts,50,2,2,-81303.6053,0.5
360,diabetes,10,3,1,-2408055.7138,0.4
361,diabetes,10,3,1,-2406658.0318,1.4
362,diabetes,10,3,1,-2399990.1733,1.6
363,diabetes,10,3,1,-2388672.1599,2.0
364,diabetes,10,3,1,-2356530.1641,6.8
365,munin2,75,1,3,-971655.0759,2.6
366,munin2,75,1,3,-970458.839,7.0
367,munin2,75,1,3,-965785.4397,8.6
368,sachs,5,2,3,-39187.3625,0.1
369,sachs,5,2,3,-36960.9265,0.2
370,sachs,5,2,3,-36952.1907,0.8
371,sachs,5,2,3,-36952.1882,0.9
372,water,10,1,2,-75223.0344,0.1
373,water,10,1,2,-75070.0131,2.3
374,water,10,1,2,-74709.8641,5.9
375,water,10,1,2,-74709.8641,7.5
376,water,10,1,2,-74556.8428,118.8
377,child,5,2,3,-70776.8369,0.2
378,child,5,2,3,-66963.7241,0.2
379,child,5,2,3,-66829.7284,0.2
380,child,5,2,3,-66649.273,0.2
381,child,5,2,3,-65987.3426,0.3
382,child,5,2,3,-63310.1028,0.4
383,child,5,2,3,-63135.1378,0.8
384,child,5,2,3,-63125.3866,1.3
385,child,5,2,3,-63121.1774,1.4
386,child,5,2,3,-63048.1962,12.5
387,child,5,2,3,-62885.333,17.4
388,child,5,2,3,-62827.5953,58.4
389,child,5,2,3,-62785.3881,576.4
390,child,5,2,3,-62754.6141,1119.6
391,link,75,1,1,-1764447.689,1.1
392,link,75,1,1,-1747235.4001,1.6
393,link,75,1,1,-1739187.0644,2.1
394,link,75,1,1,-1737061.4532,35.9
395,link,75,1,1,-1730855.078,345.1
396,munin3,25,3,2,-951526.4897,3.9
397,munin3,25,3,2,-950836.8556,219.3
398,munin3,25,3,2,-949916.4614,308.8
399,munin3,25,3,2,-948953.7817,3162.6
400,munin1,50,2,3,-387013.0474,0.3
401,munin1,50,2,3,-383567.8611,1.2
402,munin1,50,2,3,-380196.8102,1.5
403,munin1,50,2,3,-379739.163,1.7
404,munin1,50,2,3,-378824.1087,55.1
405,munin1,50,2,3,-373305.3331,147.7
406,andes,25,1,1,-533497.3072,0.9
407,andes,25,1,1,-528783.9827,1.5
408,andes,25,1,1,-525881.6785,11.0
409,andes,25,1,1,-524731.9915,19.2
410,andes,25,1,1,-523776.0693,117.8
411,munin3,50,2,1,-973808.2956,1.7
412,munin4,50,3,1,-1124763.7179,1.9
413,munin,25,2,3,-1107274.865,1.1
414,munin,25,2,3,-1100425.1965,1.6
415,munin,25,2,3,-1091790.3523,13.6
416,insurance,10,1,2,-92856.3405,0.2
417,insurance,10,1,2,-88522.6122,0.2
418,insurance,10,1,2,-87130.038,0.3
419,insurance,10,1,2,-86915.3638,0.3
420,insurance,10,1,2,-86265.0305,0.4
421,insurance,10,1,2,-85906.447,0.4
422,insurance,10,1,2,-81817.3413,0.6
423,insurance,10,1,2,-80782.2179,0.6
424,insurance,10,1,2,-80523.3422,1.2
425,insurance,10,1,2,-80520.9789,3.9
426,insurance,10,1,2,-78952.9793,13.0
427,link,75,2,2,-1717880.5785,1.0
428,link,75,2,2,-1708408.4546,2.1
429,link,75,2,2,-1707403.0508,509.5
430,water,10,3,2,-72586.6992,0.1
431,water,10,3,2,-72504.2789,0.1
432,water,10,3,2,-72499.9187,0.1
433,water,10,3,2,-71845.3931,0.2
434,water,10,3,2,-71698.4868,0.7
435,water,10,3,2,-71694.1267,1.1
436,water,10,3,2,-71694.1266,5.4
437,water,10,3,2,-71692.3718,5.8
438,water,10,3,2,-71692.3717,12.9
439,munin1,10,3,2,-291105.4338,0.3
440,munin1,10,3,2,-285185.2698,0.5
441,munin1,10,3,2,-280721.3764,1.1
442,munin1,10,3,2,-278854.0939,7.9
443,munin1,10,3,2,-274472.3627,22.9
444,munin1,10,3,2,-266975.8956,52.8
445,hailfinder,10,3,3,-314085.4579,0.2
446,hailfinder,10,3,3,-293049.546,0.2
447,hailfinder,10,3,3,-282163.4975,0.2
448,hailfinder,10,3,3,-277771.0561,5.7
449,hailfinder,10,3,3,-277509.7065,104.1
450,hailfinder,10,3,3,-276087.128,185.9
451,win95pts,10,3,2,-69327.0925,0.3
452,win95pts,10,3,2,-64015.3678,0.4
453,win95pts,10,3,2,-61699.4418,7.7
454,win95pts,10,3,2,-60696.5507,28.3
455,win95pts,10,3,2,-59349.3314,230.8
456,munin2,75,3,1,-983966.7322,1.4
457,munin2,75,3,1,-978051.2929,3.1
458,munin2,75,3,1,-975796.8041,3.8
459,pathfinder,10,3,2,-170675.015,0.2
460,pathfinder,10,3,2,-165799.4165,0.5
461,pathfinder,10,3,2,-165276.2392,28.1
462,pathfinder,10,3,2,-164767.2952,51.9
463,pathfinder,10,3,2,-164174.5585,369.3
464,munin,50,3,1,-1127328.8374,1.2
465,munin,50,3,1,-1124579.4261,3.5
466,munin,50,3,1,-1122093.1907,23.3
467,munin,50,3,1,-1121995.3679,910.3
468,munin3,25,1,2,-953168.9906,3.4
469,insurance,5,1,2,-86598.3007,0.1
470,insurance,5,1,2,-83338.3543,0.2
471,insurance,5,1,2,-83185.2398,0.2
472,insurance,5,1,2,-81982.6359,0.2
473,insurance,5,1,2,-80389.7045,0.2
474,insurance,5,1,2,-80347.1417,0.3
475,insurance,5,1,2,-78005.8064,0.3
476,insurance,5,1,2,-77788.1592,0.9
477,insurance,5,1,2,-76241.3268,1.3
478,insurance,5,1,2,-75936.2105,33.6
479,insurance,5,1,2,-75910.7753,143.1
480,insurance,5,1,2,-75886.8073,233.7
481,insurance,5,1,2,-75804.5769,327.5
482,insurance,5,1,2,-75495.38,381.9
483,insurance,5,1,2,-74338.1006,573.5
484,insurance,5,1,2,-74103.0092,802.5
485,diabetes,25,3,2,-2529351.3199,0.6
486,diabetes,25,3,2,-2502512.2,1.8
487,diabetes,25,3,2,-2499956.4458,9.9
488,diabetes,25,3,2,-2497935.8717,2181.7
489,insurance,5,1,1,-84791.5504,0.1
490,insurance,5,1,1,-81025.2865,0.2
491,insurance,5,1,1,-78266.3223,0.2
492,insurance,5,1,1,-78226.7421,0.2
493,insurance,5,1,1,-77217.2569,0.3
494,insurance,5,1,1,-75672.4748,21.1
495,insurance,5,1,1,-74300.4234,96.5
496,munin4,75,3,2,-1138343.9812,1.8
497,win95pts,10,2,2,-64170.4506,0.2
498,win95pts,10,2,2,-60937.5788,0.3
499,win95pts,10,2,2,-60721.9207,0.4
500,win95pts,10,2,2,-60186.4489,1.0
501,win95pts,10,2,2,-58910.2163,49.2
502,win95pts,10,2,2,-58692.7916,244.7
503,win95pts,10,2,2,-58187.2584,334.5
504,win95pts,10,2,2,-58053.6389,3516.3
505,win95pts,10,2,2,-57881.094,3518.8
506,hailfinder,10,1,1,-282416.0257,0.1
507,hailfinder,10,1,1,-281084.2548,0.2
508,hailfinder,10,1,1,-279684.0476,0.2
509,hailfinder,10,1,1,-279275.3871,3.2
510,hailfinder,10,1,1,-279221.6919,3.6
511,hailfinder,10,1,1,-278703.0321,4.0
512,hailfinder,10,1,1,-278555.5683,7.6
513,hailfinder,10,1,1,-278366.0963,12.9
514,hailfinder,10,1,1,-278002.1047,24.7
515,hailfinder,10,1,1,-277791.5463,46.2
516,child,10,3,1,-70604.3627,0.3
517,child,10,3,1,-70088.9675,0.3
518,child,10,3,1,-68610.4648,0.7
519,child,10,3,1,-68309.4149,4.5
520,child,10,3,1,-68176.9246,34.0
521,child,10,3,1,-65644.436,295.3
522,munin,25,3,2,-1099971.3251,1.2
523,munin,25,3,2,-1097669.78,3.2
524,munin,25,3,2,-1097647.0956,16.9
525,munin,25,3,2,-1096044.9376,1154.2
526,munin1,10,2,2,-278687.3809,0.3
527,munin1,10,2,2,-276448.6544,0.5
528,munin1,10,2,2,-275112.7903,1.2
529,munin1,10,2,2,-274452.7267,67.2
530,munin1,10,2,2,-273865.463,1199.8
531,munin2,25,1,2,-942630.6517,1.9
532,munin4,25,2,1,-1084712.8327,2.0
533,munin,25,2,1,-1105036.2277,1.3
534,hepar2,10,1,3,-167795.3946,0.2
535,hepar2,10,1,3,-167061.7486,0.3
536,hepar2,10,1,3,-166964.6914,1.8
537,hepar2,10,1,3,-166871.7827,4.0
538,hepar2,10,1,3,-166870.074,7.2
539,hepar2,10,1,3,-166774.1486,7.5
540,hepar2,10,1,3,-166766.7173,21.1
541,hepar2,10,1,3,-166735.1917,21.7
542,hepar2,10,1,3,-166692.6359,24.5
543,hepar2,10,1,3,-166660.5578,36.6
544,munin3,75,2,2,-989214.1278,2.7
545,munin3,75,2,2,-987683.002,67.6
546,munin3,75,2,2,-983741.7791,768.6
547,pigs,75,1,1,-2000218.9514,1.3
548,pigs,75,1,1,-1982887.084,1.9
549,pigs,75,1,1,-1978049.1858,3.1
550,pigs,75,1,1,-1974399.4197,77.4
551,pigs,75,1,1,-1974294.2384,129.8
552,link,25,3,2,-1684001.3306,2.3
553,link,25,3,2,-1681219.9963,23.5
554,link,25,3,2,-1676783.1529,28.7
555,link,25,3,2,-1675058.3517,966.6
556,link,25,3,2,-1674681.6908,1067.3
557,link,25,3,2,-1671929.8838,1091.6
558,link,50,3,2,-1712728.6682,2.1
559,link,50,3,2,-1710381.7921,5.3
560,link,50,3,2,-1700822.7337,113.2
561,munin3,50,1,2,-963457.2525,3.5
562,cancer,10,2,2,-10589.2772,0.1
563,cancer,10,2,2,-10582.7359,0.1
564,pigs,25,1,3,-1937963.8103,1.4
565,pigs,25,1,3,-1925552.4418,2.2
566,pigs,25,1,3,-1922912.6583,3.0
567,pigs,25,1,3,-1921140.9781,3.8
568,pigs,25,1,3,-1918937.6819,57.9
569,pigs,25,1,3,-1914915.2287,226.7
570,pigs,25,1,3,-1913778.375,1318.2
571,pigs,25,1,3,-1913737.6562,1968.1
572,alarm,10,1,1,-76779.9636,0.2
573,alarm,10,1,1,-74702.4714,0.2
574,alarm,10,1,1,-73091.9022,0.3
575,alarm,10,1,1,-72315.962,0.3
576,alarm,10,1,1,-71841.6385,0.7
577,alarm,10,1,1,-68031.0018,0.8
578,alarm,10,1,1,-66943.4308,0.9
579,pigs,50,1,3,-1963089.7533,1.6
580,pigs,50,1,3,-1955902.7144,2.1
581,pigs,50,1,3,-1950510.4111,4.2
582,pigs,50,1,3,-1950101.8276,134.5
583,pigs,50,1,3,-1946454.5193,139.7
584,pigs,50,1,3,-1942725.6894,185.3
585,pigs,50,1,3,-1940362.0629,239.5
586,alarm,5,1,2,-61487.8982,0.2
587,alarm,5,1,2,-60672.6466,2.0
588,alarm,5,1,2,-60169.3415,2.6
589,alarm,5,1,2,-60133.4133,3.5
590,alarm,5,1,2,-59248.2942,4.5
591,alarm,5,1,2,-59148.2706,5.1
592,alarm,5,1,2,-58802.5818,5.7
593,alarm,5,1,2,-58639.8793,6.5
594,alarm,5,1,2,-58302.8432,13.6
595,alarm,5,1,2,-58255.5679,18.9
596,alarm,5,1,2,-58015.7118,57.3
597,alarm,5,1,2,-57914.3649,90.9
598,alarm,5,1,2,-57796.8062,128.0
599,alarm,5,1,2,-57616.6285,493.6
600,alarm,5,1,2,-57473.5964,1039.3
601,munin3,50,3,2,-962150.3624,1.8
602,munin1,10,1,2,-281671.9004,0.4
603,munin1,10,1,2,-270663.8093,0.6
