index,instance,numcons,conseed,slimseed,budget,timeout,farc,score,ts
14303,andes,10,2,2,20,10,no,-499250.5956,596.1
14304,andes,10,2,2,20,10,no,-499202.9833,815.1
14305,andes,10,2,2,20,10,no,-499169.0673,1335.3
14306,andes,10,2,2,20,10,no,-498475.0045,1740.3
14307,andes,10,2,2,20,10,no,-498092.8876,1767.5
14308,asia,10,3,2,20,10,no,-11445.3853,1800.1
14309,pathfinder,50,1,1,20,10,yes,-256526.6527,11.7
14310,pathfinder,50,1,1,20,10,yes,-248431.8294,50.1
14311,pathfinder,50,1,1,20,10,yes,-248421.6285,63.4
14312,pathfinder,50,1,1,20,10,yes,-230965.2518,74.5
14313,pathfinder,50,1,1,20,10,yes,-230927.3439,99.2
14314,pathfinder,50,1,1,20,10,yes,-197003.0743,111.5
14315,pathfinder,50,1,1,20,10,yes,-191554.3745,163.4
14316,pathfinder,50,1,1,20,10,yes,-191471.9171,202.3
14317,pathfinder,50,1,1,20,10,yes,-191445.4483,216.0
14318,pathfinder,50,1,1,20,10,yes,-191444.9861,232.6
14319,pathfinder,50,1,1,20,10,yes,-188589.4062,260.5
14320,pathfinder,50,1,1,20,10,yes,-188405.7641,375.5
14321,pathfinder,50,1,1,20,10,yes,-188370.4793,389.5
14322,pathfinder,50,1,1,20,10,yes,-187330.1491,455.4
14323,pathfinder,50,1,1,20,10,yes,-185167.6839,790.2
14324,pathfinder,50,1,1,20,10,yes,-184999.4148,813.9
14325,pathfinder,50,1,1,20,10,yes,-184713.3929,827.9
14326,pathfinder,50,1,1,20,10,yes,-184111.0696,885.3
14327,pathfinder,50,1,1,20,10,yes,-183551.38,1098.6
14328,pathfinder,50,1,1,20,10,yes,-183335.5542,1112.8
14329,pathfinder,50,1,1,20,10,yes,-182403.9199,1126.1
14330,pathfinder,50,1,1,20,10,yes,-182370.2342,1170.5
14331,pathfinder,50,1,1,20,10,yes,-182340.9818,1700.3
14332,pathfinder,50,1,1,20,10,yes,-179582.0727,1725.6
14333,pathfinder,50,1,1,20,10,yes,-179562.078,1754.1
14334,pathfinder,50,1,1,20,10,yes,-179552.8387,1769.0
14335,pathfinder,50,1,1,20,10,yes,-179515.6522,1781.3
14336,link,25,1,2,20,10,no,-1683210.631,15.3
14337,link,25,1,2,20,10,no,-1683021.0307,28.5
14338,link,25,1,2,20,10,no,-1682889.1642,42.1
14339,link,25,1,2,20,10,no,-1682629.1416,81.8
14340,link,25,1,2,20,10,no,-1681112.9088,120.8
14341,link,25,1,2,20,10,no,-1681019.0871,135.7
14342,link,25,1,2,20,10,no,-1681016.3069,139.1
14343,link,25,1,2,20,10,no,-1680780.5247,217.8
14344,link,25,1,2,20,10,no,-1680525.05,245.2
14345,link,25,1,2,20,10,no,-1680502.9118,258.8
14346,link,25,1,2,20,10,no,-1676068.4327,297.7
14347,link,25,1,2,20,10,no,-1676068.3108,301.3
14348,link,25,1,2,20,10,no,-1675491.9458,314.9
14349,link,25,1,2,20,10,no,-1675462.6665,337.0
14350,link,25,1,2,20,10,no,-1675349.5293,350.2
14351,link,25,1,2,20,10,no,-1675258.6166,395.7
14352,link,25,1,2,20,10,no,-1675168.1444,409.1
14353,link,25,1,2,20,10,no,-1667296.0099,439.6
14354,link,25,1,2,20,10,no,-1667139.3384,512.9
14355,link,25,1,2,20,10,no,-1667087.3949,537.9
14356,link,25,1,2,20,10,no,-1659170.9836,561.5
14357,link,25,1,2,20,10,no,-1659042.481,592.2
14358,link,25,1,2,20,10,no,-1659037.2059,736.5
14359,link,25,1,2,20,10,no,-1656046.6662,765.9
14360,link,25,1,2,20,10,no,-1655974.459,795.5
14361,link,25,1,2,20,10,no,-1655744.9383,825.2
14362,link,25,1,2,20,10,no,-1655704.2719,922.6
14363,link,25,1,2,20,10,no,-1655647.9253,948.6
14364,link,25,1,2,20,10,no,-1644775.4637,1061.0
14365,link,25,1,2,20,10,no,-1643246.4073,1100.9
14366,link,25,1,2,20,10,no,-1642950.4487,1144.6
14367,link,25,1,2,20,10,no,-1642950.4133,1161.5
14368,link,25,1,2,20,10,no,-1642928.7533,1260.1
14369,link,25,1,2,20,10,no,-1642736.2823,1503.2
14370,link,25,1,2,20,10,no,-1642657.4785,1519.6
14371,link,25,1,2,20,10,no,-1642533.8745,1551.1
14372,link,25,1,2,20,10,no,-1642385.8103,1612.8
14373,asia,5,2,2,20,5,no,-11445.3853,1800.1
14374,link,75,3,1,20,5,yes,-1725646.6344,18.4
14375,link,75,3,1,20,5,yes,-1725594.7928,27.1
14376,link,75,3,1,20,5,yes,-1724607.8695,35.4
14377,link,75,3,1,20,5,yes,-1724607.7687,39.9
14378,link,75,3,1,20,5,yes,-1724581.1422,48.3
14379,link,75,3,1,20,5,yes,-1722813.7728,56.5
14380,link,75,3,1,20,5,yes,-1719570.7242,64.4
14381,link,75,3,1,20,5,yes,-1719359.8119,72.6
14382,link,75,3,1,20,5,yes,-1718348.5156,83.7
14383,link,75,3,1,20,5,yes,-1717300.9054,93.9
14384,link,75,3,1,20,5,yes,-1717138.7309,108.0
14385,link,75,3,1,20,5,yes,-1717098.8317,116.3
14386,link,75,3,1,20,5,yes,-1712629.9821,126.9
14387,link,75,3,1,20,5,yes,-1710554.2314,135.4
14388,link,75,3,1,20,5,yes,-1710422.3851,151.4
14389,link,75,3,1,20,5,yes,-1710243.1275,163.3
14390,link,75,3,1,20,5,yes,-1710018.9925,172.4
14391,link,75,3,1,20,5,yes,-1709851.0083,182.5
14392,link,75,3,1,20,5,yes,-1707477.3374,191.0
14393,link,75,3,1,20,5,yes,-1707408.5748,200.1
14394,link,75,3,1,20,5,yes,-1707309.1531,210.3
14395,link,75,3,1,20,5,yes,-1704406.5681,222.6
14396,link,75,3,1,20,5,yes,-1694952.3265,234.1
14397,link,75,3,1,20,5,yes,-1694845.7645,251.4
14398,link,75,3,1,20,5,yes,-1694814.1976,259.9
14399,link,75,3,1,20,5,yes,-1694565.2442,273.8
14400,link,75,3,1,20,5,yes,-1694469.0311,283.1
14401,link,75,3,1,20,5,yes,-1694467.8165,288.8
14402,link,75,3,1,20,5,yes,-1694464.6952,292.1
14403,link,75,3,1,20,5,yes,-1694413.4263,298.8
14404,link,75,3,1,20,5,yes,-1694325.5309,320.8
14405,link,75,3,1,20,5,yes,-1692394.2056,338.4
14406,link,75,3,1,20,5,yes,-1691938.8719,349.6
14407,link,75,3,1,20,5,yes,-1691793.6365,361.7
14408,link,75,3,1,20,5,yes,-1691628.4002,369.7
14409,link,75,3,1,20,5,yes,-1689818.5372,373.1
14410,link,75,3,1,20,5,yes,-1689606.3027,376.4
14411,link,75,3,1,20,5,yes,-1689464.5878,387.6
14412,link,75,3,1,20,5,yes,-1689450.2065,456.4
14413,link,75,3,1,20,5,yes,-1689447.7635,536.0
14414,link,75,3,1,20,5,yes,-1689396.3713,617.0
14415,link,75,3,1,20,5,yes,-1688538.4436,646.5
14416,link,75,3,1,20,5,yes,-1687789.5086,656.2
14417,link,75,3,1,20,5,yes,-1687634.9983,674.6
14418,link,75,3,1,20,5,yes,-1687321.1086,677.9
14419,link,75,3,1,20,5,yes,-1687307.4219,689.2
14420,link,75,3,1,20,5,yes,-1687290.5401,692.7
14421,link,75,3,1,20,5,yes,-1685536.3106,701.3
14422,link,75,3,1,20,5,yes,-1685421.3473,709.7
14423,link,75,3,1,20,5,yes,-1685299.1796,733.6
14424,link,75,3,1,20,5,yes,-1685010.9017,736.9
14425,link,75,3,1,20,5,yes,-1685009.2762,747.6
14426,link,75,3,1,20,5,yes,-1684944.9941,784.8
14427,link,75,3,1,20,5,yes,-1684944.994,788.5
14428,link,75,3,1,20,5,yes,-1684944.994,791.7
14429,link,75,3,1,20,5,yes,-1684913.8505,795.2
14430,link,75,3,1,20,5,yes,-1684870.0195,798.7
14431,link,75,3,1,20,5,yes,-1684858.4921,824.6
14432,link,75,3,1,20,5,yes,-1684836.5512,857.6
14433,link,75,3,1,20,5,yes,-1684733.4293,899.8
14434,link,75,3,1,20,5,yes,-1684473.689,903.5
14435,link,75,3,1,20,5,yes,-1684363.3403,945.7
14436,link,75,3,1,20,5,yes,-1684363.3374,954.3
14437,link,75,3,1,20,5,yes,-1684303.7993,1000.0
14438,link,75,3,1,20,5,yes,-1684303.7993,1019.7
14439,link,75,3,1,20,5,yes,-1682777.5726,1042.3
14440,link,75,3,1,20,5,yes,-1682777.5726,1109.4
14441,link,75,3,1,20,5,yes,-1682630.406,1119.6
14442,link,75,3,1,20,5,yes,-1682584.1739,1176.4
14443,link,75,3,1,20,5,yes,-1682529.3674,1269.8
14444,link,75,3,1,20,5,yes,-1682496.7097,1288.0
14445,link,75,3,1,20,5,yes,-1682451.9118,1338.0
14446,link,75,3,1,20,5,yes,-1682433.9267,1391.1
14447,link,75,3,1,20,5,yes,-1682433.9267,1426.2
14448,link,75,3,1,20,5,yes,-1682243.4492,1462.8
14449,link,75,3,1,20,5,yes,-1682203.3528,1533.6
14450,link,75,3,1,20,5,yes,-1682121.6801,1618.7
14451,link,75,3,1,20,5,yes,-1682109.0072,1683.6
14452,link,75,3,1,20,5,yes,-1682104.5562,1715.9
14453,andes,10,1,1,20,5,yes,-506514.3138,6.8
14454,andes,10,1,1,20,5,yes,-506099.0309,12.9
14455,andes,10,1,1,20,5,yes,-505509.5438,19.1
14456,andes,10,1,1,20,5,yes,-505501.0947,20.6
14457,andes,10,1,1,20,5,yes,-505313.4042,26.8
14458,andes,10,1,1,20,5,yes,-504970.844,33.5
14459,andes,10,1,1,20,5,yes,-504505.2689,39.7
14460,andes,10,1,1,20,5,yes,-503745.6548,60.0
14461,andes,10,1,1,20,5,yes,-503326.9394,66.6
14462,andes,10,1,1,20,5,yes,-502358.8637,73.9
14463,andes,10,1,1,20,5,yes,-501766.6383,80.3
14464,andes,10,1,1,20,5,yes,-501727.5698,86.7
14465,andes,10,1,1,20,5,yes,-501725.72,115.1
14466,andes,10,1,1,20,5,yes,-501474.7566,164.3
14467,andes,10,1,1,20,5,yes,-500354.3383,234.8
14468,andes,10,1,1,20,5,yes,-500345.059,242.3
14469,andes,10,1,1,20,5,yes,-500274.4487,255.4
14470,andes,10,1,1,20,5,yes,-499681.4023,274.5
14471,andes,10,1,1,20,5,yes,-499681.4022,296.4
14472,andes,10,1,1,20,5,yes,-499595.4733,335.7
14473,andes,10,1,1,20,5,yes,-499573.5699,382.7
14474,andes,10,1,1,20,5,yes,-498155.9824,390.9
14475,andes,10,1,1,20,5,yes,-498138.0447,407.0
14476,andes,10,1,1,20,5,yes,-498131.5924,472.7
14477,andes,10,1,1,20,5,yes,-497683.765,490.5
14478,andes,10,1,1,20,5,yes,-496692.8171,497.4
14479,andes,10,1,1,20,5,yes,-496689.8757,512.6
14480,andes,10,1,1,20,5,yes,-496680.6734,520.3
14481,andes,10,1,1,20,5,yes,-496678.4326,537.8
14482,andes,10,1,1,20,5,yes,-496654.1861,580.8
14483,andes,10,1,1,20,5,yes,-496654.1858,595.7
14484,andes,10,1,1,20,5,yes,-496640.9531,605.0
14485,andes,10,1,1,20,5,yes,-496368.6927,611.7
14486,andes,10,1,1,20,5,yes,-496343.0619,620.2
14487,andes,10,1,1,20,5,yes,-496333.01,627.5
14488,andes,10,1,1,20,5,yes,-496327.7777,733.3
14489,andes,10,1,1,20,5,yes,-496267.1958,847.5
14490,andes,10,1,1,20,5,yes,-496264.2304,885.1
14491,andes,10,1,1,20,5,yes,-496262.6481,1167.2
14492,andes,10,1,1,20,5,yes,-496260.2094,1211.1
14493,andes,10,1,1,20,5,yes,-496216.0806,1261.0
14494,munin2,25,3,2,20,10,yes,-940749.9467,1024.8
14495,munin2,25,3,2,20,10,yes,-940499.0276,1129.9
14496,munin2,25,3,2,20,10,yes,-940286.0732,1148.9
14497,munin2,25,3,2,20,10,yes,-940126.7487,1185.7
14498,munin2,25,3,2,20,10,yes,-939910.3265,1240.6
14499,munin2,25,3,2,20,10,yes,-938245.8936,1316.0
14500,munin2,25,3,2,20,10,yes,-938096.9038,1569.2
14501,munin2,25,3,2,20,10,yes,-938049.7282,1606.8
14502,sachs,5,1,2,20,10,yes,-36638.7882,1800.2
14503,win95pts,10,3,2,20,10,no,-58147.3668,11.5
14504,win95pts,10,3,2,20,10,no,-54896.0541,45.0
14505,win95pts,10,3,2,20,10,no,-54180.446,303.1
14506,win95pts,10,3,2,20,10,no,-53460.5142,380.7
14507,win95pts,10,3,2,20,10,no,-53391.1878,400.5
14508,win95pts,10,3,2,20,10,no,-53301.7671,412.6
14509,win95pts,10,3,2,20,10,no,-53270.9385,436.1
14510,win95pts,10,3,2,20,10,no,-53203.0173,1050.6
14511,hepar2,50,1,1,20,5,yes,-170059.3429,6.7
14512,hepar2,50,1,1,20,5,yes,-169251.2573,8.1
14513,hepar2,50,1,1,20,5,yes,-169005.7861,15.4
14514,hepar2,50,1,1,20,5,yes,-168259.4208,21.1
14515,hepar2,50,1,1,20,5,yes,-168235.7465,21.8
14516,hepar2,50,1,1,20,5,yes,-167065.7843,27.4
14517,hepar2,50,1,1,20,5,yes,-166821.8438,33.2
14518,hepar2,50,1,1,20,5,yes,-166687.933,42.1
14519,hepar2,50,1,1,20,5,yes,-166672.1064,48.9
14520,hepar2,50,1,1,20,5,yes,-166664.4848,54.6
14521,hepar2,50,1,1,20,5,yes,-166633.3683,60.6
14522,hepar2,50,1,1,20,5,yes,-165850.2758,67.6
14523,hepar2,50,1,1,20,5,yes,-165785.3946,79.2
14524,hepar2,50,1,1,20,5,yes,-165716.6797,85.3
14525,hepar2,50,1,1,20,5,yes,-165690.7784,97.1
14526,hepar2,50,1,1,20,5,yes,-165663.1279,103.7
14527,hepar2,50,1,1,20,5,yes,-165639.3063,109.6
14528,hepar2,50,1,1,20,5,yes,-165620.5092,117.1
14529,hepar2,50,1,1,20,5,yes,-165229.7849,130.5
14530,hepar2,50,1,1,20,5,yes,-165151.4791,150.6
14531,hailfinder,50,3,2,20,5,yes,-304528.2096,5.6
14532,hailfinder,50,3,2,20,5,yes,-303437.8005,6.5
14533,hailfinder,50,3,2,20,5,yes,-283819.7393,12.9
14534,hailfinder,50,3,2,20,5,yes,-282438.5079,18.7
14535,hailfinder,50,3,2,20,5,yes,-282275.8214,26.4
14536,hailfinder,50,3,2,20,5,yes,-281864.6037,34.1
14537,hailfinder,50,3,2,20,5,yes,-280202.9424,40.0
14538,hailfinder,50,3,2,20,5,yes,-280042.0301,84.4
14539,hailfinder,50,3,2,20,5,yes,-280041.1966,102.4
14540,hailfinder,50,3,2,20,5,yes,-278240.5394,193.4
14541,hailfinder,50,3,2,20,5,yes,-278087.8711,336.6
14542,hailfinder,50,3,2,20,5,yes,-278063.3681,1211.5
14543,hailfinder,50,3,2,20,5,yes,-278062.5346,1217.7
14544,hailfinder,50,3,2,20,5,yes,-277980.6024,1344.1
14545,hailfinder,50,3,2,20,5,yes,-272844.0138,1509.7
14546,hepar2,50,2,1,20,5,yes,-169771.8047,5.3
14547,hepar2,50,2,1,20,5,yes,-169110.412,10.7
14548,hepar2,50,2,1,20,5,yes,-168788.0685,16.5
14549,hepar2,50,2,1,20,5,yes,-168537.2901,21.8
14550,hepar2,50,2,1,20,5,yes,-168069.2141,33.0
14551,hepar2,50,2,1,20,5,yes,-168010.0757,38.5
14552,hepar2,50,2,1,20,5,yes,-167959.4804,49.4
14553,hepar2,50,2,1,20,5,yes,-167952.8183,54.8
14554,hepar2,50,2,1,20,5,yes,-167574.1705,60.2
14555,hepar2,50,2,1,20,5,yes,-167546.4428,71.4
14556,hepar2,50,2,1,20,5,yes,-167546.4424,77.5
14557,hepar2,50,2,1,20,5,yes,-167543.0776,88.6
14558,hepar2,50,2,1,20,5,yes,-167535.7408,105.7
14559,hepar2,50,2,1,20,5,yes,-167156.0681,112.3
14560,hepar2,50,2,1,20,5,yes,-167112.0308,117.7
14561,hepar2,50,2,1,20,5,yes,-166976.322,123.9
14562,hepar2,50,2,1,20,5,yes,-166891.6793,142.0
14563,hepar2,50,2,1,20,5,yes,-166853.2873,148.0
14564,hepar2,50,2,1,20,5,yes,-166683.5019,165.6
14565,hepar2,50,2,1,20,5,yes,-166662.8902,171.9
14566,hepar2,50,2,1,20,5,yes,-166655.3895,183.6
14567,hepar2,50,2,1,20,5,yes,-166655.018,189.2
14568,hepar2,50,2,1,20,5,yes,-166580.0133,200.6
14569,hepar2,50,2,1,20,5,yes,-166502.2644,405.7
14570,hepar2,50,2,1,20,5,yes,-165816.1135,411.6
14571,hepar2,50,2,1,20,5,yes,-165796.3022,439.4
14572,hepar2,50,2,1,20,5,yes,-165735.0125,458.1
14573,hepar2,50,2,1,20,5,yes,-165686.0367,497.3
14574,hepar2,50,2,1,20,5,yes,-165676.7124,508.3
14575,hepar2,50,2,1,20,5,yes,-165603.1466,519.7
14576,hepar2,50,2,1,20,5,yes,-165395.4923,769.9
14577,alarm,10,3,1,20,5,yes,-65812.1619,5.9
14578,alarm,10,3,1,20,5,yes,-64864.9818,12.1
14579,alarm,10,3,1,20,5,yes,-61286.8191,18.7
14580,alarm,10,3,1,20,5,yes,-59527.7289,26.2
14581,alarm,10,3,1,20,5,yes,-59431.085,40.6
14582,alarm,10,3,1,20,5,yes,-59138.9888,47.9
14583,alarm,10,3,1,20,5,yes,-58846.9982,221.6
14584,alarm,10,3,1,20,5,yes,-57038.4481,228.6
14585,pigs,75,3,1,20,5,no,-1969041.4433,10.4
14586,pigs,75,3,1,20,5,no,-1967294.3441,18.1
14587,pigs,75,3,1,20,5,no,-1966904.343,25.3
14588,pigs,75,3,1,20,5,no,-1964661.503,33.0
14589,pigs,75,3,1,20,5,no,-1961955.5162,53.0
14590,pigs,75,3,1,20,5,no,-1960511.3643,62.6
14591,pigs,75,3,1,20,5,no,-1959571.2904,70.4
14592,pigs,75,3,1,20,5,no,-1959190.5969,78.2
14593,pigs,75,3,1,20,5,no,-1958238.7621,81.3
14594,pigs,75,3,1,20,5,no,-1956093.8141,106.4
14595,pigs,75,3,1,20,5,no,-1951449.5913,114.1
14596,pigs,75,3,1,20,5,no,-1948937.2076,129.8
14597,pigs,75,3,1,20,5,no,-1948109.2251,147.5
14598,pigs,75,3,1,20,5,no,-1945139.6838,167.5
14599,pigs,75,3,1,20,5,no,-1945117.9207,235.1
14600,pigs,75,3,1,20,5,no,-1944159.5572,254.8
14601,pigs,75,3,1,20,5,no,-1944008.0732,283.0
14602,pigs,75,3,1,20,5,no,-1941829.639,313.2
14603,pigs,75,3,1,20,5,no,-1941666.7867,375.0
14604,pigs,75,3,1,20,5,no,-1941120.4182,423.2
14605,pigs,75,3,1,20,5,no,-1940142.7484,486.6
14606,pigs,75,3,1,20,5,no,-1940137.4399,494.2
14607,pigs,75,3,1,20,5,no,-1938315.3338,513.1
14608,pigs,75,3,1,20,5,no,-1937148.0635,548.6
14609,pigs,75,3,1,20,5,no,-1936831.5164,565.6
14610,pigs,75,3,1,20,5,no,-1934759.1657,611.0
14611,pigs,75,3,1,20,5,no,-1933837.8178,619.2
14612,pigs,75,3,1,20,5,no,-1933437.5946,719.0
14613,pigs,75,3,1,20,5,no,-1931042.426,729.8
14614,pigs,75,3,1,20,5,no,-1930330.0008,749.9
14615,pigs,75,3,1,20,5,no,-1930297.4093,766.5
14616,pigs,75,3,1,20,5,no,-1930284.0241,769.9
14617,pigs,75,3,1,20,5,no,-1928593.8284,781.8
14618,pigs,75,3,1,20,5,no,-1927403.1796,802.1
14619,pigs,75,3,1,20,5,no,-1926982.1225,873.9
14620,pigs,75,3,1,20,5,no,-1925927.023,896.0
14621,pigs,75,3,1,20,5,no,-1925601.443,919.7
14622,pigs,75,3,1,20,5,no,-1925467.5629,937.6
14623,pigs,75,3,1,20,5,no,-1925464.5895,999.3
14624,pigs,75,3,1,20,5,no,-1924532.3305,1040.1
14625,pigs,75,3,1,20,5,no,-1924248.6941,1048.9
14626,pigs,75,3,1,20,5,no,-1923954.9301,1085.1
14627,pigs,75,3,1,20,5,no,-1923842.1634,1093.0
14628,pigs,75,3,1,20,5,no,-1923165.036,1141.8
14629,pigs,75,3,1,20,5,no,-1923008.7248,1164.2
14630,pigs,75,3,1,20,5,no,-1922979.2875,1190.2
14631,pigs,75,3,1,20,5,no,-1921600.6499,1242.5
14632,pigs,75,3,1,20,5,no,-1921525.8263,1251.5
14633,pigs,75,3,1,20,5,no,-1921521.1587,1385.0
14634,pigs,75,3,1,20,5,no,-1921364.9003,1418.0
14635,pigs,75,3,1,20,5,no,-1921189.7951,1428.6
14636,pigs,75,3,1,20,5,no,-1921047.9298,1675.3
14637,pigs,75,3,1,20,5,no,-1920838.2966,1722.2
14638,munin2,75,2,2,20,10,no,-974961.6584,21.8
14639,munin2,75,2,2,20,10,no,-974202.3414,39.7
14640,munin2,75,2,2,20,10,no,-973730.7357,76.6
14641,munin2,75,2,2,20,10,no,-973513.1518,150.4
14642,munin2,75,2,2,20,10,no,-973325.6011,169.9
14643,munin2,75,2,2,20,10,no,-973225.854,201.2
14644,munin2,75,2,2,20,10,no,-973188.0105,209.9
14645,munin2,75,2,2,20,10,no,-973066.0587,245.4
14646,munin2,75,2,2,20,10,no,-972694.4338,263.8
14647,munin2,75,2,2,20,10,no,-972574.3358,289.4
14648,munin2,75,2,2,20,10,no,-972394.1243,308.1
14649,munin2,75,2,2,20,10,no,-971979.0374,317.0
14650,munin2,75,2,2,20,10,no,-971622.587,346.2
14651,munin2,75,2,2,20,10,no,-971317.2763,383.8
14652,munin2,75,2,2,20,10,no,-970322.2247,489.8
14653,munin2,75,2,2,20,10,no,-969135.8295,563.6
14654,munin2,75,2,2,20,10,no,-969059.6954,603.1
14655,munin2,75,2,2,20,10,no,-968830.0368,629.7
14656,munin2,75,2,2,20,10,no,-968782.8612,874.3
14657,munin2,75,2,2,20,10,no,-968702.1187,958.1
14658,munin2,75,2,2,20,10,no,-968659.0288,1034.0
14659,munin2,75,2,2,20,10,no,-967890.311,1248.3
14660,asia,5,3,2,20,5,no,-11445.3853,1800.1
14661,water,10,1,2,20,5,yes,-70579.4824,5.2
14662,water,10,1,2,20,5,yes,-68735.5066,10.5
14663,water,10,1,2,20,5,yes,-68128.1351,31.8
14664,water,10,1,2,20,5,yes,-66456.5911,764.1
14665,water,10,1,2,20,5,yes,-65909.8953,769.3
14666,water,10,1,2,20,5,yes,-65908.0718,887.4
14667,win95pts,25,1,1,20,10,no,-71131.1821,11.2
14668,win95pts,25,1,1,20,10,no,-71095.7246,22.5
14669,win95pts,25,1,1,20,10,no,-70354.991,45.0
14670,win95pts,25,1,1,20,10,no,-61512.7873,67.9
14671,win95pts,25,1,1,20,10,no,-61111.2226,148.9
14672,win95pts,25,1,1,20,10,no,-58805.9359,183.7
14673,win95pts,25,1,1,20,10,no,-58195.3046,208.5
14674,win95pts,25,1,1,20,10,no,-57508.6654,220.6
14675,win95pts,25,1,1,20,10,no,-57484.3064,243.6
14676,win95pts,25,1,1,20,10,no,-57450.3073,1079.5
14677,win95pts,25,1,1,20,10,no,-56989.2242,1091.5
14678,win95pts,25,1,1,20,10,no,-56921.5884,1105.5
14679,win95pts,25,1,1,20,10,no,-56775.8064,1128.9
14680,asia,5,3,1,20,5,no,-11445.3853,1800.2
14681,water,10,2,2,20,10,yes,-72502.504,10.4
14682,water,10,2,2,20,10,yes,-69038.51,11.7
14683,water,10,2,2,20,10,yes,-68984.5446,32.8
14684,water,10,2,2,20,10,yes,-65974.6295,43.3
14685,water,10,2,2,20,10,yes,-65974.6294,56.1
14686,win95pts,50,1,2,20,10,yes,-84411.3915,1.6
14687,win95pts,50,1,2,20,10,yes,-84325.3001,2.7
14688,win95pts,50,1,2,20,10,yes,-78899.0411,13.5
14689,win95pts,50,1,2,20,10,yes,-68828.6067,24.5
14690,win95pts,50,1,2,20,10,yes,-68521.5098,35.9
14691,win95pts,50,1,2,20,10,yes,-68378.5698,46.5
14692,win95pts,50,1,2,20,10,yes,-68150.5582,57.5
14693,win95pts,50,1,2,20,10,yes,-67581.0745,79.8
14694,win95pts,50,1,2,20,10,yes,-67453.3817,125.0
14695,win95pts,50,1,2,20,10,yes,-67049.1919,137.7
14696,win95pts,50,1,2,20,10,yes,-67020.4896,162.2
14697,win95pts,50,1,2,20,10,yes,-66932.8233,176.5
14698,win95pts,50,1,2,20,10,yes,-66779.9608,189.0
14699,win95pts,50,1,2,20,10,yes,-66630.3613,215.8
14700,win95pts,50,1,2,20,10,yes,-66627.9298,299.3
14701,win95pts,50,1,2,20,10,yes,-65859.7779,397.5
14702,win95pts,50,1,2,20,10,yes,-65558.5593,456.2
14703,win95pts,50,1,2,20,10,yes,-65484.4048,468.5
14704,win95pts,50,1,2,20,10,yes,-64972.7325,587.8
14705,win95pts,50,1,2,20,10,yes,-64767.1537,600.4
14706,win95pts,50,1,2,20,10,yes,-64753.4671,612.3
14707,win95pts,50,1,2,20,10,yes,-64714.4337,636.1
14708,win95pts,50,1,2,20,10,yes,-64105.8197,648.1
14709,win95pts,50,1,2,20,10,yes,-63987.7024,662.0
14710,win95pts,50,1,2,20,10,yes,-63987.7024,673.9
14711,win95pts,50,1,2,20,10,yes,-63838.2042,713.2
14712,win95pts,50,1,2,20,10,yes,-63685.3867,790.5
14713,win95pts,50,1,2,20,10,yes,-63644.1784,883.1
14714,win95pts,50,1,2,20,10,yes,-63293.4499,907.8
14715,win95pts,50,1,2,20,10,yes,-63279.859,963.2
14716,win95pts,50,1,2,20,10,yes,-62244.692,1000.7
14717,win95pts,50,1,2,20,10,yes,-62206.2807,1152.2
14718,win95pts,50,1,2,20,10,yes,-62115.2776,1428.6
14719,win95pts,50,1,2,20,10,yes,-61954.0157,1638.4
14720,win95pts,50,1,2,20,10,yes,-61889.128,1738.0
14721,win95pts,50,1,2,20,10,yes,-61872.5761,1775.8
14722,link,50,1,1,20,5,no,-1697338.9659,10.6
14723,link,50,1,1,20,5,no,-1697044.9256,22.1
14724,link,50,1,1,20,5,no,-1692440.3283,30.6
14725,link,50,1,1,20,5,no,-1692364.9611,44.8
14726,link,50,1,1,20,5,no,-1692256.7097,69.0
14727,link,50,1,1,20,5,no,-1692221.2633,82.8
14728,link,50,1,1,20,5,no,-1692093.5655,92.2
14729,link,50,1,1,20,5,no,-1692057.7712,150.9
14730,link,50,1,1,20,5,no,-1691988.146,185.1
14731,link,50,1,1,20,5,no,-1691924.1642,196.5
14732,link,50,1,1,20,5,no,-1691907.6819,211.5
14733,link,50,1,1,20,5,no,-1691751.9867,280.7
14734,link,50,1,1,20,5,no,-1691700.9343,322.0
14735,link,50,1,1,20,5,no,-1691683.9833,344.9
14736,link,50,1,1,20,5,no,-1691664.1986,416.7
14737,link,50,1,1,20,5,no,-1691617.9568,525.8
14738,link,50,1,1,20,5,no,-1691526.4579,595.9
14739,link,50,1,1,20,5,no,-1691525.3458,670.8
14740,link,50,1,1,20,5,no,-1691477.63,697.7
14741,link,50,1,1,20,5,no,-1685077.2914,778.1
14742,link,50,1,1,20,5,no,-1685034.1653,794.4
14743,link,50,1,1,20,5,no,-1684763.2915,832.7
14744,link,50,1,1,20,5,no,-1684741.579,844.1
14745,link,50,1,1,20,5,no,-1684741.5789,871.5
14746,link,50,1,1,20,5,no,-1684631.9684,883.9
14747,link,50,1,1,20,5,no,-1684631.9683,894.6
14748,link,50,1,1,20,5,no,-1684631.9681,910.1
14749,link,50,1,1,20,5,no,-1684599.3266,919.5
14750,link,50,1,1,20,5,no,-1684537.4756,928.5
14751,link,50,1,1,20,5,no,-1684535.7611,932.2
14752,link,50,1,1,20,5,no,-1684528.8121,935.6
14753,link,50,1,1,20,5,no,-1684523.8689,947.6
14754,link,50,1,1,20,5,no,-1684309.08,992.5
14755,link,50,1,1,20,5,no,-1684019.6172,1013.3
14756,link,50,1,1,20,5,no,-1684016.6316,1077.2
